Cod Município;Território
4118501;Demais Municípios do Paraná
4118600;Demais Municípios do Paraná
4118709;Demais Municípios do Paraná
4118808;RM de Campo Mourão
4118857;RM de Umuarama
4118907;RM de Umuarama
4119004;Demais Municípios do Paraná
4119103;RM de Curitiba
4119152;RM de Curitiba
4119202;Demais Municípios do Paraná
4119251;Demais Municípios do Paraná
4119301;Demais Municípios do Paraná
4119400;Demais Municípios do Paraná
4119509;RM de Curitiba
4119608;Demais Municípios do Paraná
4119657;RM de Londrina
4119707;Demais Municípios do Paraná
4119806;Demais Municípios do Paraná
4119905;Demais Municípios do Paraná
4119954;Demais Municípios do Paraná
4120002;RM de Londrina
4120101;Demais Municípios do Paraná
4120150;Demais Municípios do Paraná
4120200;Demais Municípios do Paraná
4120309;Demais Municípios do Paraná
4120333;RM de Londrina
4120358;Demais Municípios do Paraná
4120408;RM de Maringá
4120507;RM de Londrina
4120606;Demais Municípios do Paraná
4120655;RM de Campo Mourão
4120705;Demais Municípios do Paraná
4120804;RM de Curitiba
4120853;RM de Toledo
4120903;Demais Municípios do Paraná
4121000;Demais Municípios do Paraná
4121109;RM de Campo Mourão
4121208;RM de Curitiba
4121257;Demais Municípios do Paraná
4121307;RM de Londrina
4121356;RM de Campo Mourão
4121406;Demais Municípios do Paraná
4121505;Demais Municípios do Paraná
4121604;Demais Municípios do Paraná
4121703;Demais Municípios do Paraná
4121752;Demais Municípios do Paraná
4121802;Demais Municípios do Paraná
4121901;Demais Municípios do Paraná
4122008;Demais Municípios do Paraná
4122107;RM de Apucarana
4122156;Demais Municípios do Paraná
4122172;RM de Apucarana
4122206;RM de Curitiba
4122305;RM de Curitiba
4122404;RM de Londrina
4122503;RM de Campo Mourão
4122602;Demais Municípios do Paraná
4122651;RM de Apucarana
4122701;RM de Londrina
4122800;Demais Municípios do Paraná
4122909;Demais Municípios do Paraná
4123006;Demais Municípios do Paraná
4123105;Demais Municípios do Paraná
4123204;Demais Municípios do Paraná
4123303;Demais Municípios do Paraná
4123402;RM de Maringá
4123501;RM de Toledo
4123600;Demais Municípios do Paraná
4123709;Demais Municípios do Paraná
4123808;Demais Municípios do Paraná
4123824;RM de Cascavel
4123857;Demais Municípios do Paraná
4123907;Demais Municípios do Paraná
4123956;Demais Municípios do Paraná
4124004;Demais Municípios do Paraná
4124020;RM de Cascavel
4124053;Demais Municípios do Paraná
4124103;Demais Municípios do Paraná
4124202;Demais Municípios do Paraná
4124301;Demais Municípios do Paraná
4124400;Demais Municípios do Paraná
4124509;Demais Municípios do Paraná
4124608;Demais Municípios do Paraná
4124707;Demais Municípios do Paraná
4124806;Demais Municípios do Paraná
4124905;Demais Municípios do Paraná
4125001;RM de Apucarana
4125100;Demais Municípios do Paraná
4125209;Demais Municípios do Paraná
4125308;RM de Maringá
4125357;RM de Umuarama
4125407;Demais Municípios do Paraná
4125456;RM de Toledo
4125506;RM de Curitiba
4125555;Demais Municípios do Paraná
4125605;Demais Municípios do Paraná
4125704;Demais Municípios do Paraná
4125753;RM de Toledo
4125803;RM de Apucarana
4125902;Demais Municípios do Paraná
4126009;Demais Municípios do Paraná
4126108;Demais Municípios do Paraná
4126207;Demais Municípios do Paraná
4126256;RM de Maringá
4126272;Demais Municípios do Paraná
4126306;Demais Municípios do Paraná
4126355;Demais Municípios do Paraná
4126405;RM de Londrina
4126504;RM de Londrina
4126603;Demais Municípios do Paraná
4126652;Demais Municípios do Paraná
4126678;RM de Londrina
4126702;Demais Municípios do Paraná
4126801;RM de Umuarama
4126900;RM de Umuarama
4127007;Demais Municípios do Paraná
4127106;Demais Municípios do Paraná
4127205;RM de Campo Mourão
4127304;Demais Municípios do Paraná
4127403;RM de Toledo
4127502;Demais Municípios do Paraná
4127601;RM de Curitiba
4127700;RM de Toledo
4127809;Demais Municípios do Paraná
4127858;RM de Cascavel
4127882;RM de Curitiba
4127908;RM de Umuarama
4127957;RM de Toledo
4127965;Demais Municípios do Paraná
4128005;RM de Campo Mourão
4128104;RM de Umuarama
4128203;Demais Municípios do Paraná
4128302;Demais Municípios do Paraná
4128401;RM de Londrina
4128500;Demais Municípios do Paraná
4128534;Demais Municípios do Paraná
4128559;RM de Cascavel
4128609;Demais Municípios do Paraná
4128625;RM de Umuarama
4128633;RM de Curitiba
4128658;Demais Municípios do Paraná
4128708;Demais Municípios do Paraná
4128807;RM de Umuarama
4200051;RM do Contestado
4200101;RM do Extremo Oeste
4200200;RM do Alto Vale do Itajaí
4200309;RM do Alto Vale do Itajaí
4200408;RM do Contestado
4200507;RM de Chapecó
4200556;RM de Chapecó
4200606;RM de Florianópolis
4200705;RM de Florianópolis
4200754;RM do Contestado
4200804;RM do Extremo Oeste
4200903;RM de Florianópolis
4201000;RM de Lages
4201109;RM de Florianópolis
4201208;RM de Florianópolis
4201257;RM do Vale do Itajaí
4201273;RM do Contestado
4201307;RM do Norte/Nordeste Catarinense
4201406;RM Carbonífera
4201505;RM de Tubarão
4201604;RM do Contestado
4201653;RM de Chapecó
4201703;RM do Vale do Itajaí
4201802;RM do Alto Vale do Itajaí
4201901;RM do Alto Vale do Itajaí
4201950;RM Carbonífera
4202008;RM da Foz do Rio Itajaí
4202057;RM do Norte/Nordeste Catarinense
4202073;RM Carbonífera
4202081;RM do Extremo Oeste
4202099;RM do Extremo Oeste
4202107;RM do Norte/Nordeste Catarinense
4202131;RM do Norte/Nordeste Catarinense
4202156;RM do Extremo Oeste
4202206;RM do Vale do Itajaí
4202305;RM de Florianópolis
4202404;RM do Vale do Itajaí
4202438;RM de Lages
4202453;RM da Foz do Rio Itajaí
4202503;RM de Lages
4202537;RM do Extremo Oeste
4202578;RM do Extremo Oeste
4202602;RM de Lages
4202701;RM do Vale do Itajaí
4202800;RM de Tubarão
4202859;RM do Alto Vale do Itajaí
4202875;RM do Contestado
4202909;RM do Vale do Itajaí
4203006;RM do Contestado
4203105;RM do Extremo Oeste
4203154;RM do Contestado
4203204;RM da Foz do Rio Itajaí
4203253;RM de Lages
4203303;RM do Norte/Nordeste Catarinense
4203402;RM de Lages
4203501;RM do Extremo Oeste
4203600;RM do Contestado
4203709;RM de Florianópolis
4203808;RM do Norte/Nordeste Catarinense
4203907;RM do Contestado
4203956;RM de Tubarão
4204004;RM do Contestado
4204103;RM de Chapecó
4204152;RM do Contestado
4204178;RM de Lages
4204194;RM do Alto Vale do Itajaí
4204202;RM de Chapecó
4204251;RM Carbonífera
4204301;RM do Contestado
4204350;RM de Chapecó
4204400;RM de Chapecó
4204459;RM do Extremo Oeste
4204509;RM do Norte/Nordeste Catarinense
4204558;RM de Lages
4204608;RM Carbonífera
4204707;RM do Extremo Oeste
4204756;RM de Chapecó
4204806;RM de Lages
4204905;RM do Extremo Oeste
4205001;RM do Extremo Oeste
4205100;RM do Alto Vale do Itajaí
4205159;RM do Vale do Itajaí
4205175;RM do Extremo Oeste
4205191;RM Carbonífera
4205209;RM do Contestado
4205308;RM de Chapecó
4205357;RM do Extremo Oeste
4205407;RM de Florianópolis
4205431;RM do Extremo Oeste
4205456;RM Carbonífera
4205506;RM do Contestado
4205555;RM de Lages
4205605;RM do Extremo Oeste
4205704;RM de Florianópolis
4205803;RM do Norte/Nordeste Catarinense
4205902;RM do Vale do Itajaí
4206009;RM de Florianópolis
4206108;RM de Tubarão
4206207;RM de Tubarão
4206306;RM do Vale do Itajaí
4206405;RM do Extremo Oeste
4206504;RM do Norte/Nordeste Catarinense
4206603;RM do Extremo Oeste
4206652;RM de Chapecó
4206702;RM do Contestado
4206751;RM do Contestado
4206801;RM do Contestado
4206900;RM do Alto Vale do Itajaí
4207007;RM Carbonífera
4207106;RM do Vale do Itajaí
4207205;RM de Tubarão
4207304;RM de Tubarão
4207403;RM do Alto Vale do Itajaí
4207502;RM do Vale do Itajaí
4207577;RM do Contestado
4207601;RM do Contestado
4207650;RM do Extremo Oeste
4207684;RM do Extremo Oeste
4207700;RM do Contestado
4207759;RM do Extremo Oeste
4207809;RM do Contestado
4207858;RM do Extremo Oeste
4207908;RM do Norte/Nordeste Catarinense
4208005;RM de Chapecó
4208104;RM do Norte/Nordeste Catarinense
4208203;RM da Foz do Rio Itajaí
4208302;RM da Foz do Rio Itajaí
4208401;RM do Extremo Oeste
4208450;RM do Norte/Nordeste Catarinense
4208500;RM do Alto Vale do Itajaí
4208609;RM do Contestado
4208708;RM Carbonífera
4208807;RM de Tubarão
4208906;RM do Norte/Nordeste Catarinense
4208955;RM do Extremo Oeste
4209003;RM do Contestado
4209102;RM do Norte/Nordeste Catarinense
4209151;RM do Alto Vale do Itajaí
4209177;RM do Extremo Oeste
4209201;RM do Contestado
4209300;RM de Lages
4209409;RM de Tubarão
4209458;RM de Chapecó
4209508;RM do Alto Vale do Itajaí
4209607;RM Carbonífera
4209706;RM do Contestado
4209805;RM de Florianópolis
4209854;RM do Contestado
4209904;RM do Alto Vale do Itajaí
4210001;RM do Vale do Itajaí
4210035;RM do Contestado
4210050;RM do Contestado
4210100;RM do Norte/Nordeste Catarinense
4210209;RM de Florianópolis
4210308;RM do Norte/Nordeste Catarinense
4210407;RM Carbonífera
4210506;RM do Extremo Oeste
4210555;RM de Chapecó
4210605;RM do Norte/Nordeste Catarinense
4210704;RM do Contestado
4210803;RM Carbonífera
4210852;RM do Alto Vale do Itajaí
4210902;RM do Extremo Oeste
4211009;RM do Extremo Oeste
4211058;RM do Contestado
4211108;RM do Norte/Nordeste Catarinense
4211207;RM Carbonífera
4211256;RM Carbonífera
4211306;RM da Foz do Rio Itajaí
4211405;RM de Chapecó
4211454;RM de Chapecó
4211504;RM de Florianópolis
4211603;RM Carbonífera
4211652;RM do Extremo Oeste
4211702;RM de Tubarão
4211751;RM de Lages
4211801;RM do Contestado
4211850;RM do Extremo Oeste
4211876;RM de Chapecó
4211892;RM de Lages
4211900;RM de Florianópolis
4212007;RM do Extremo Oeste
4212056;RM de Lages
4212106;RM de Chapecó
4212205;RM do Norte/Nordeste Catarinense
4212239;RM do Extremo Oeste
4212254;RM Carbonífera
4212270;RM de Chapecó
4212304;RM de Florianópolis
4212403;RM de Tubarão
4212502;RM da Foz do Rio Itajaí
4212601;RM do Contestado
4212650;RM de Tubarão
4212700;RM do Alto Vale do Itajaí
4212809;RM da Foz do Rio Itajaí
4212908;RM de Chapecó
4213005;RM do Contestado
4213104;RM do Contestado
4213153;RM de Chapecó
4213203;RM do Vale do Itajaí
4213302;RM de Lages
4213351;RM de Lages
4213401;RM de Chapecó
4213500;RM da Foz do Rio Itajaí
4213609;RM do Norte/Nordeste Catarinense
4213708;RM do Alto Vale do Itajaí
4213807;RM Carbonífera
4213906;RM do Contestado
4214003;RM do Alto Vale do Itajaí
4214102;RM do Alto Vale do Itajaí
4214151;RM do Extremo Oeste
4214201;RM de Chapecó
4214300;RM de Florianópolis
4214409;RM do Contestado
4214508;RM do Alto Vale do Itajaí
4214607;RM do Alto Vale do Itajaí
4214706;RM do Vale do Itajaí
4214805;RM do Alto Vale do Itajaí
4214904;RM de Tubarão
4215000;RM do Norte/Nordeste Catarinense
4215059;RM de Lages
4215075;RM do Extremo Oeste
4215109;RM do Vale do Itajaí
4215208;RM do Extremo Oeste
4215307;RM do Alto Vale do Itajaí
4215356;RM do Extremo Oeste
4215406;RM do Contestado
4215455;RM de Tubarão
4215505;RM de Lages
4215554;RM do Extremo Oeste
4215604;RM de Tubarão
4215653;RM Carbonífera
4215679;RM do Alto Vale do Itajaí
4215687;RM do Extremo Oeste
4215695;RM do Extremo Oeste
4215703;RM de Florianópolis
4215752;RM do Extremo Oeste
4215802;RM do Norte/Nordeste Catarinense
4215901;RM de Florianópolis
4216008;RM de Chapecó
4216057;RM de Lages
4216107;RM do Extremo Oeste
4216206;RM do Norte/Nordeste Catarinense
4216255;RM do Extremo Oeste
4216305;RM de Florianópolis
4216354;RM do Norte/Nordeste Catarinense
4216404;RM Carbonífera
4216503;RM de Lages
4216602;RM de Florianópolis
4216701;RM do Extremo Oeste
4216800;RM de Lages
4216909;RM do Extremo Oeste
4217006;RM de Tubarão
4217105;RM de Tubarão
4217154;RM do Extremo Oeste
4217204;RM do Extremo Oeste
4217253;RM de Florianópolis
4217303;RM de Chapecó
4217402;RM do Norte/Nordeste Catarinense
4217501;RM de Chapecó
4217550;RM de Chapecó
4217600;RM Carbonífera
4217709;RM Carbonífera
4217758;RM de Chapecó
4217808;RM do Alto Vale do Itajaí
4217907;RM do Contestado
4217956;RM do Extremo Oeste
4218004;RM de Florianópolis
4218103;RM Carbonífera
4218202;RM do Vale do Itajaí
4218251;RM do Contestado
4218301;RM do Norte/Nordeste Catarinense
4218350;RM Carbonífera
4218400;RM de Tubarão
4218509;RM do Contestado
4218608;RM do Alto Vale do Itajaí
4218707;RM de Tubarão
4218756;RM do Extremo Oeste
4218806;RM Carbonífera
4218855;RM de Chapecó
4218905;RM de Lages
4218954;RM de Lages
4219002;RM Carbonífera
4219101;RM de Chapecó
4219150;RM do Contestado
4219176;RM do Contestado
4219200;RM do Alto Vale do Itajaí
4219309;RM do Contestado
4219358;RM do Alto Vale do Itajaí
4219408;RM do Alto Vale do Itajaí
4219507;RM de Chapecó
4219606;RM de Chapecó
4219705;RM de Chapecó
4219853;RM do Contestado
4220000;RM Carbonífera
4300034;Demais Municípios do Rio Grande do Sul
4300059;Demais Municípios do Rio Grande do Sul
4300109;Demais Municípios do Rio Grande do Sul
4300208;Demais Municípios do Rio Grande do Sul
4300307;Demais Municípios do Rio Grande do Sul
4300406;Demais Municípios do Rio Grande do Sul
4300455;Demais Municípios do Rio Grande do Sul
4300471;Demais Municípios do Rio Grande do Sul
4300505;Demais Municípios do Rio Grande do Sul
4300554;Demais Municípios do Rio Grande do Sul
4300570;Demais Municípios do Rio Grande do Sul
4300604;RM de Porto Alegre
4300638;Demais Municípios do Rio Grande do Sul
4300646;Demais Municípios do Rio Grande do Sul
4300661;Demais Municípios do Rio Grande do Sul
4300703;Demais Municípios do Rio Grande do Sul
4300802;RM da Serra Gaúcha
4300851;Demais Municípios do Rio Grande do Sul
4300877;RM de Porto Alegre
4300901;Demais Municípios do Rio Grande do Sul
4301008;Demais Municípios do Rio Grande do Sul
4301057;Demais Municípios do Rio Grande do Sul
4301073;Demais Municípios do Rio Grande do Sul
4301107;RM de Porto Alegre
4301206;Demais Municípios do Rio Grande do Sul
4301305;Demais Municípios do Rio Grande do Sul
4301404;Demais Municípios do Rio Grande do Sul
4301503;Demais Municípios do Rio Grande do Sul
4301552;Demais Municípios do Rio Grande do Sul
4301602;Demais Municípios do Rio Grande do Sul
4301636;Demais Municípios do Rio Grande do Sul
4301651;Demais Municípios do Rio Grande do Sul
4301701;Demais Municípios do Rio Grande do Sul
4301750;Demais Municípios do Rio Grande do Sul
4301800;Demais Municípios do Rio Grande do Sul
4301859;Demais Municípios do Rio Grande do Sul
4301875;Demais Municípios do Rio Grande do Sul
4301909;Demais Municípios do Rio Grande do Sul
4301925;Demais Municípios do Rio Grande do Sul
4301958;Demais Municípios do Rio Grande do Sul
4302006;Demais Municípios do Rio Grande do Sul
4302055;Demais Municípios do Rio Grande do Sul
4302105;RM da Serra Gaúcha
4302154;Demais Municípios do Rio Grande do Sul
4302204;Demais Municípios do Rio Grande do Sul
4302220;Demais Municípios do Rio Grande do Sul
4302238;Demais Municípios do Rio Grande do Sul
4302253;Demais Municípios do Rio Grande do Sul
4302303;Demais Municípios do Rio Grande do Sul
4302352;Demais Municípios do Rio Grande do Sul
4302378;Demais Municípios do Rio Grande do Sul
4302402;Demais Municípios do Rio Grande do Sul
4302451;Demais Municípios do Rio Grande do Sul
4302501;Demais Municípios do Rio Grande do Sul
4302584;Demais Municípios do Rio Grande do Sul
4302600;Demais Municípios do Rio Grande do Sul
4302659;Demais Municípios do Rio Grande do Sul
4302709;Demais Municípios do Rio Grande do Sul
4302808;Demais Municípios do Rio Grande do Sul
4302907;Demais Municípios do Rio Grande do Sul
4303004;Demais Municípios do Rio Grande do Sul
4303103;RM de Porto Alegre
4303202;Demais Municípios do Rio Grande do Sul
4303301;Demais Municípios do Rio Grande do Sul
4303400;Demais Municípios do Rio Grande do Sul
4303509;Demais Municípios do Rio Grande do Sul
4303558;Demais Municípios do Rio Grande do Sul
4303608;Demais Municípios do Rio Grande do Sul
4303673;Demais Municípios do Rio Grande do Sul
4303707;Demais Municípios do Rio Grande do Sul
4303806;Demais Municípios do Rio Grande do Sul
4303905;RM de Porto Alegre
4304002;Demais Municípios do Rio Grande do Sul
4304101;Demais Municípios do Rio Grande do Sul
4304200;Demais Municípios do Rio Grande do Sul
4304309;Demais Municípios do Rio Grande do Sul
4304358;Demais Municípios do Rio Grande do Sul
4304408;Demais Municípios do Rio Grande do Sul
4304507;Demais Municípios do Rio Grande do Sul
4304606;RM de Porto Alegre
4304614;Demais Municípios do Rio Grande do Sul
4304622;Demais Municípios do Rio Grande do Sul
4304630;Demais Municípios do Rio Grande do Sul
4304655;Demais Municípios do Rio Grande do Sul
4304663;Demais Municípios do Rio Grande do Sul
4304671;Demais Municípios do Rio Grande do Sul
4304689;RM de Porto Alegre
4304697;Demais Municípios do Rio Grande do Sul
4304705;Demais Municípios do Rio Grande do Sul
4304713;Demais Municípios do Rio Grande do Sul
4304804;RM da Serra Gaúcha
4304853;Demais Municípios do Rio Grande do Sul
4304903;Demais Municípios do Rio Grande do Sul
4304952;Demais Municípios do Rio Grande do Sul
4305009;Demais Municípios do Rio Grande do Sul
4305108;RM da Serra Gaúcha
4305116;Demais Municípios do Rio Grande do Sul
4305124;Demais Municípios do Rio Grande do Sul
4305132;Demais Municípios do Rio Grande do Sul
4305157;Demais Municípios do Rio Grande do Sul
4305173;Demais Municípios do Rio Grande do Sul
4305207;Demais Municípios do Rio Grande do Sul
4305306;Demais Municípios do Rio Grande do Sul
4305355;RM de Porto Alegre
4305371;Demais Municípios do Rio Grande do Sul
4305405;Demais Municípios do Rio Grande do Sul
4305439;Demais Municípios do Rio Grande do Sul
4305447;Demais Municípios do Rio Grande do Sul
4305454;Demais Municípios do Rio Grande do Sul
4305504;Demais Municípios do Rio Grande do Sul
4305587;Demais Municípios do Rio Grande do Sul
4305603;Demais Municípios do Rio Grande do Sul
4305702;Demais Municípios do Rio Grande do Sul
4305801;Demais Municípios do Rio Grande do Sul
4305835;Demais Municípios do Rio Grande do Sul
4305850;Demais Municípios do Rio Grande do Sul
4305871;Demais Municípios do Rio Grande do Sul
4305900;Demais Municípios do Rio Grande do Sul
4305934;Demais Municípios do Rio Grande do Sul
4305959;Demais Municípios do Rio Grande do Sul
4305975;Demais Municípios do Rio Grande do Sul
4306007;Demais Municípios do Rio Grande do Sul
4306056;Demais Municípios do Rio Grande do Sul
4306072;Demais Municípios do Rio Grande do Sul
4306106;Demais Municípios do Rio Grande do Sul
4306130;Demais Municípios do Rio Grande do Sul
4306205;Demais Municípios do Rio Grande do Sul
4306304;Demais Municípios do Rio Grande do Sul
4306320;Demais Municípios do Rio Grande do Sul
4306353;Demais Municípios do Rio Grande do Sul
4306379;Demais Municípios do Rio Grande do Sul
4306403;RM de Porto Alegre
4306429;Demais Municípios do Rio Grande do Sul
4306452;Demais Municípios do Rio Grande do Sul
4306502;Demais Municípios do Rio Grande do Sul
4306551;Demais Municípios do Rio Grande do Sul
4306601;Demais Municípios do Rio Grande do Sul
4306700;Demais Municípios do Rio Grande do Sul
4306734;Demais Municípios do Rio Grande do Sul
4306759;Demais Municípios do Rio Grande do Sul
4306767;RM de Porto Alegre
4306809;Demais Municípios do Rio Grande do Sul
4306908;Demais Municípios do Rio Grande do Sul
4306924;Demais Municípios do Rio Grande do Sul
4306932;Demais Municípios do Rio Grande do Sul
4306957;Demais Municípios do Rio Grande do Sul
4306973;Demais Municípios do Rio Grande do Sul
4307005;Demais Municípios do Rio Grande do Sul
4307054;Demais Municípios do Rio Grande do Sul
4307104;Demais Municípios do Rio Grande do Sul
4307203;Demais Municípios do Rio Grande do Sul
4307302;Demais Municípios do Rio Grande do Sul
4307401;Demais Municípios do Rio Grande do Sul
4307450;Demais Municípios do Rio Grande do Sul
4307500;Demais Municípios do Rio Grande do Sul
4307559;Demais Municípios do Rio Grande do Sul
4307609;RM de Porto Alegre
4307708;RM de Porto Alegre
4307807;Demais Municípios do Rio Grande do Sul
4307815;Demais Municípios do Rio Grande do Sul
4307831;Demais Municípios do Rio Grande do Sul
4307864;Demais Municípios do Rio Grande do Sul
4307906;RM da Serra Gaúcha
4308003;Demais Municípios do Rio Grande do Sul
4308052;Demais Municípios do Rio Grande do Sul
4308078;Demais Municípios do Rio Grande do Sul
4308102;Demais Municípios do Rio Grande do Sul
4308201;RM da Serra Gaúcha
4308250;Demais Municípios do Rio Grande do Sul
4308300;Demais Municípios do Rio Grande do Sul
4308409;Demais Municípios do Rio Grande do Sul
4308433;Demais Municípios do Rio Grande do Sul
4308458;Demais Municípios do Rio Grande do Sul
4308508;Demais Municípios do Rio Grande do Sul
4308607;RM da Serra Gaúcha
4308656;Demais Municípios do Rio Grande do Sul
4308706;Demais Municípios do Rio Grande do Sul
4308805;Demais Municípios do Rio Grande do Sul
4308854;Demais Municípios do Rio Grande do Sul
4308904;Demais Municípios do Rio Grande do Sul
4309001;Demais Municípios do Rio Grande do Sul
4309050;RM de Porto Alegre
4309100;Demais Municípios do Rio Grande do Sul
4309126;Demais Municípios do Rio Grande do Sul
4309159;Demais Municípios do Rio Grande do Sul
4309209;RM de Porto Alegre
4309258;Demais Municípios do Rio Grande do Sul
4309308;RM de Porto Alegre
4309407;Demais Municípios do Rio Grande do Sul
4309506;Demais Municípios do Rio Grande do Sul
4309555;Demais Municípios do Rio Grande do Sul
4309571;Demais Municípios do Rio Grande do Sul
4309605;Demais Municípios do Rio Grande do Sul
4309654;Demais Municípios do Rio Grande do Sul
4309704;Demais Municípios do Rio Grande do Sul
4309753;Demais Municípios do Rio Grande do Sul
4309803;Demais Municípios do Rio Grande do Sul
4309902;Demais Municípios do Rio Grande do Sul
4309951;Demais Municípios do Rio Grande do Sul
4310009;Demais Municípios do Rio Grande do Sul
4310108;RM de Porto Alegre
4310207;Demais Municípios do Rio Grande do Sul
4310306;Demais Municípios do Rio Grande do Sul
4310330;Demais Municípios do Rio Grande do Sul
4310363;Demais Municípios do Rio Grande do Sul
4310405;Demais Municípios do Rio Grande do Sul
4310413;Demais Municípios do Rio Grande do Sul
4310439;RM da Serra Gaúcha
4310462;Demais Municípios do Rio Grande do Sul
4310504;Demais Municípios do Rio Grande do Sul
4310538;Demais Municípios do Rio Grande do Sul
4310553;Demais Municípios do Rio Grande do Sul
4310579;Demais Municípios do Rio Grande do Sul
4310603;Demais Municípios do Rio Grande do Sul
4310652;Demais Municípios do Rio Grande do Sul
4310702;Demais Municípios do Rio Grande do Sul
4310751;Demais Municípios do Rio Grande do Sul
4310801;RM de Porto Alegre
4310850;Demais Municípios do Rio Grande do Sul
4310876;Demais Municípios do Rio Grande do Sul
4310900;Demais Municípios do Rio Grande do Sul
4311007;Demais Municípios do Rio Grande do Sul
4311106;Demais Municípios do Rio Grande do Sul
4311122;Demais Municípios do Rio Grande do Sul
4311130;Demais Municípios do Rio Grande do Sul
4311155;Demais Municípios do Rio Grande do Sul
4311205;Demais Municípios do Rio Grande do Sul
4311239;Demais Municípios do Rio Grande do Sul
4311254;Demais Municípios do Rio Grande do Sul
4311270;Demais Municípios do Rio Grande do Sul
4311304;Demais Municípios do Rio Grande do Sul
4311403;Demais Municípios do Rio Grande do Sul
4311429;Demais Municípios do Rio Grande do Sul
4311502;Demais Municípios do Rio Grande do Sul
4311601;Demais Municípios do Rio Grande do Sul
4311627;Demais Municípios de Porto Alegre
4311643;Demais Municípios do Rio Grande do Sul
4311700;Demais Municípios do Rio Grande do Sul
4311718;Demais Municípios do Rio Grande do Sul
4311734;Demais Municípios do Rio Grande do Sul
4311759;Demais Municípios do Rio Grande do Sul
4311775;Demais Municípios do Rio Grande do Sul
4311791;Demais Municípios do Rio Grande do Sul
4311809;Demais Municípios do Rio Grande do Sul
4311908;Demais Municípios do Rio Grande do Sul
4311981;Demais Municípios do Rio Grande do Sul
4312005;Demais Municípios do Rio Grande do Sul
4312054;Demais Municípios do Rio Grande do Sul
4312104;Demais Municípios do Rio Grande do Sul
4312138;Demais Municípios do Rio Grande do Sul
4312153;Demais Municípios do Rio Grande do Sul
4312179;Demais Municípios do Rio Grande do Sul
4312203;Demais Municípios do Rio Grande do Sul
4312252;Demais Municípios do Rio Grande do Sul
4312302;Demais Municípios do Rio Grande do Sul
4312351;Demais Municípios do Rio Grande do Sul
4312377;Demais Municípios do Rio Grande do Sul
4312385;RM da Serra Gaúcha
4312401;RM de Porto Alegre
4312427;Demais Municípios do Rio Grande do Sul
4312443;Demais Municípios do Rio Grande do Sul
4312450;Demais Municípios do Rio Grande do Sul
4312476;Demais Municípios de Porto Alegre
4312500;Demais Municípios do Rio Grande do Sul
4312609;Demais Municípios do Rio Grande do Sul
4312617;Demais Municípios do Rio Grande do Sul
4312625;Demais Municípios do Rio Grande do Sul
4312658;Demais Municípios do Rio Grande do Sul
4312674;Demais Municípios do Rio Grande do Sul
4312708;Demais Municípios do Rio Grande do Sul
4312757;Demais Municípios do Rio Grande do Sul
4312807;Demais Municípios do Rio Grande do Sul
4312906;Demais Municípios do Rio Grande do Sul
4312955;Demais Municípios do Rio Grande do Sul
4313003;Demais Municípios do Rio Grande do Sul
4313011;Demais Municípios do Rio Grande do Sul
4313037;Demais Municípios do Rio Grande do Sul
4313060;RM de Porto Alegre
4313086;RM da Serra Gaúcha
4313102;Demais Municípios do Rio Grande do Sul
4313201;Demais Municípios do Rio Grande do Sul
4313300;Demais Municípios do Rio Grande do Sul
4313334;Demais Municípios do Rio Grande do Sul
4313359;RM da Serra Gaúcha
4313375;RM de Porto Alegre
4313391;Demais Municípios do Rio Grande do Sul
4313409;RM de Porto Alegre
4313425;Demais Municípios do Rio Grande do Sul
4313441;Demais Municípios do Rio Grande do Sul
4313466;Demais Municípios do Rio Grande do Sul
4313490;Demais Municípios do Rio Grande do Sul
4313508;Demais Municípios do Rio Grande do Sul
4313607;Demais Municípios do Rio Grande do Sul
4313656;Demais Municípios do Rio Grande do Sul
4313706;Demais Municípios do Rio Grande do Sul
4313805;Demais Municípios do Rio Grande do Sul
4313904;Demais Municípios do Rio Grande do Sul
4313953;Demais Municípios do Rio Grande do Sul
4314001;Demais Municípios do Rio Grande do Sul
4314027;Demais Municípios do Rio Grande do Sul
4314035;Demais Municípios do Rio Grande do Sul
4314050;RM de Porto Alegre
4314068;Demais Municípios do Rio Grande do Sul
4314076;Demais Municípios do Rio Grande do Sul
4314100;Demais Municípios do Rio Grande do Sul
4314134;Demais Municípios do Rio Grande do Sul
4314159;Demais Municípios do Rio Grande do Sul
4314175;Demais Municípios do Rio Grande do Sul
4314209;Demais Municípios do Rio Grande do Sul
4314308;Demais Municípios do Rio Grande do Sul
4314407;Demais Municípios do Rio Grande do Sul
4314423;Demais Municípios de Porto Alegre
4314456;Demais Municípios do Rio Grande do Sul
4314464;Demais Municípios do Rio Grande do Sul
4314472;Demais Municípios do Rio Grande do Sul
4314498;Demais Municípios do Rio Grande do Sul
4314506;Demais Municípios do Rio Grande do Sul
4314548;RM da Serra Gaúcha
4314555;Demais Municípios do Rio Grande do Sul
4314605;Demais Municípios do Rio Grande do Sul
4314704;Demais Municípios do Rio Grande do Sul
4314753;Demais Municípios do Rio Grande do Sul
4314779;Demais Municípios do Rio Grande do Sul
4314787;Demais Municípios do Rio Grande do Sul
4314803;RM de Porto Alegre
4314902;RM de Porto Alegre
4315008;Demais Municípios do Rio Grande do Sul
4315057;Demais Municípios do Rio Grande do Sul
4315073;Demais Municípios do Rio Grande do Sul
4315107;Demais Municípios do Rio Grande do Sul
